N� EXPEDIENTE;DISTRITO;FECHA DENUNCIA;ORDENANZA;ART�CULO;CALIFICACI�N ; CUANT�A ; FECHA INICIO ; FECHA TERMINACI�N;CAUSA TERMINACION
131/2017/39583;CENTRO;15/05/2017;OLEPGR;87.1 a);GRAVE;751;21/11/2017;;
131/2017/39584;CENTRO;14/05/2017;OLEPGR;87.1 a);GRAVE;751;21/11/2017;;
131/2017/39585;CENTRO;14/05/2017;OLEPGR;87.1 a);GRAVE;751;21/11/2017;;
131/2017/39587;CENTRO;14/05/2017;OLEPGR;87.1 a);GRAVE;751;21/11/2017;;
131/2017/39588;CENTRO;14/05/2017;OLEPGR;87.1 a);GRAVE;751;21/11/2017;;
131/2017/39591;CENTRO;14/05/2017;OLEPGR;87.1 a);GRAVE;751;21/11/2017;;
131/2017/39592;CENTRO;14/05/2017;OLEPGR;87.1 a);GRAVE;751;21/11/2017;;
131/2017/39595;CENTRO;14/05/2017;OLEPGR;87.1 a);GRAVE;751;21/11/2017;;
131/2017/39616;CENTRO;14/05/2017;OLEPGR;87.1 a);GRAVE;751;21/11/2017;;
131/2017/39620;CENTRO;14/05/2017;OLEPGR;87.1 a);GRAVE;751;21/11/2017;;
131/2017/39622;CENTRO;14/05/2017;OLEPGR;87.1 a);GRAVE;751;22/11/2017;;
131/2017/39624;CENTRO;14/05/2017;OLEPGR;87.1 a);GRAVE;751;21/11/2017;;
131/2017/39630;CENTRO;14/05/2017;OLEPGR;87.1 a);GRAVE;751;22/11/2017;;
131/2017/39633;CENTRO;14/05/2017;OLEPGR;87.1 a);GRAVE;751;21/11/2017;;
131/2017/39636;CENTRO;14/05/2017;OLEPGR;87.1 a);GRAVE;751;21/11/2017;;
131/2017/39637;CENTRO;14/05/2017;OLEPGR;87.1 a);GRAVE;751;21/11/2017;;
131/2017/39639;CENTRO;13/05/2017;OLEPGR;87.1 a);GRAVE;751;22/11/2017;;
131/2017/39674;CENTRO;14/05/2017;OLEPGR;87.1 a);GRAVE;751;23/11/2017;;
131/2017/39675;CENTRO;14/05/2017;OLEPGR;87.1 a);GRAVE;751;23/11/2017;;
131/2017/39677;CENTRO;14/05/2017;OLEPGR;87.1 a);GRAVE;751;23/11/2017;;
131/2017/39700;CENTRO;13/05/2017;OLEPGR;87.1 a);GRAVE;751;22/11/2017;19/01/2018;SANCI�N
131/2017/39704;CENTRO;13/05/2017;OLEPGR;87.1 a);GRAVE;751;22/11/2017;;
131/2017/39704;CENTRO;13/05/2017;OLEPGR;87.1 a);GRAVE;751;22/11/2017;;
131/2017/39705;CENTRO;14/07/2017;OLEPGR;87.1 a);GRAVE;751;23/11/2017;;
131/2017/39705;CENTRO;14/07/2017;OLEPGR;87.1 a);GRAVE;751;23/11/2017;;
131/2017/39708;CENTRO;14/05/2017;OLEPGR;87.1 a);GRAVE;751;22/11/2017;;
131/2017/39708;CENTRO;14/05/2017;OLEPGR;87.1 a);GRAVE;751;22/11/2017;;
131/2017/39712;CENTRO;14/05/2017;OLEPGR;87.1 a);GRAVE;751;23/11/2017;;
131/2017/39712;CENTRO;14/05/2017;OLEPGR;87.1 a);GRAVE;751;23/11/2017;;
131/2017/39717;CENTRO;14/05/2017;OLEPGR;87.1 a);GRAVE;751;23/11/2017;;
131/2017/39717;CENTRO;14/05/2017;OLEPGR;87.1 a);GRAVE;751;23/11/2017;;
131/2017/39723;CENTRO;14/05/2017;OLEPGR;87.1 a);GRAVE;751;23/11/2017;;
131/2017/39724;CENTRO;14/05/2017;OLEPGR;87.1 a);GRAVE;751;23/11/2017;;
131/2017/39731;CENTRO;14/05/2017;OLEPGR;87.1 a);GRAVE;751;23/11/2017;11/01/2018;SANCI�N
131/2017/39738;CENTRO;14/05/2017;OLEPGR;87.1 a);GRAVE;751;23/11/2017;;
131/2017/39746;CENTRO;14/05/2017;OLEPGR;87.1 a);GRAVE;751;23/11/2017;;
131/2017/39748;CENTRO;14/05/2017;OLEPGR;87.1 a);GRAVE;751;23/11/2017;;
131/2017/39749;CENTRO;14/05/2017;OLEPGR;87.1 a);GRAVE;751;23/11/2017;;
131/2017/40453;CENTRO;15/05/2017;OLEPGR;87.1 a);GRAVE;751;30/11/2017;;
131/2017/40454;CENTRO;15/05/2017;OLEPGR;87.1 a);GRAVE;751;30/11/2017;;
131/2017/40455;CENTRO;15/05/2017;OLEPGR;87.1 a);GRAVE;751;30/11/2017;;
131/2017/40460;CENTRO;15/05/2017;OLEPGR;87.1 a);GRAVE;751;30/11/2017;;
131/2017/40461;CENTRO;15/05/2017;OLEPGR;87.1 a);GRAVE;751;30/11/2017;;
131/2017/40462;CENTRO;15/05/2017;OLEPGR;87.1 a);GRAVE;751;30/11/2017;;
131/2017/40463;CENTRO;15/05/2017;OLEPGR;87.1 a);GRAVE;751;30/11/2017;;
131/2017/40467;CENTRO;15/05/2017;OLEPGR;87.1 a);GRAVE;751;30/11/2017;;
131/2017/40469;CENTRO;15/05/2017;OLEPGR;87.1 a);GRAVE;751;30/11/2017;;
131/2017/40470;CENTRO;15/05/2017;OLEPGR;87.1 a);GRAVE;751;30/11/2017;;
131/2017/40471;CENTRO;15/05/2017;OLEPGR;87.1 a);GRAVE;751;30/11/2017;;
131/2017/40477;CENTRO;15/05/2017;OLEPGR;87.1 a);GRAVE;751;30/11/2017;;
131/2017/40483;CENTRO;15/05/2017;OLEPGR;87.1 a);GRAVE;751;30/11/2017;;
131/2017/40486;CENTRO;21/05/2017;OLEPGR;87.1 a);GRAVE;751;30/11/2017;19/01/2018;SANCI�N
131/2017/40491;CENTRO;14/05/2017;OLEPGR;87.1 a);GRAVE;751;30/11/2017;;
131/2017/40492;CENTRO;15/05/2017;OLEPGR;87.1 a);GRAVE;751;30/11/2017;;
131/2017/40494;CENTRO;15/05/2017;OLEPGR;87.1 a);GRAVE;751;30/11/2017;;
131/2017/40497;CENTRO;15/05/2017;OLEPGR;87.1 a);GRAVE;751;30/11/2017;;
131/2017/40498;CENTRO;14/05/2017;OLEPGR;87.1 a);GRAVE;751;30/11/2017;;
131/2017/40499;CENTRO;14/05/2017;OLEPGR;87.1 a);GRAVE;751;30/11/2017;;
131/2017/40501;CENTRO;15/05/2017;OLEPGR;87.1 a);GRAVE;751;30/11/2017;;
131/2017/40502;CENTRO;21/05/2017;OLEPGR;87.1 a);GRAVE;751;30/11/2017;;
131/2017/40503;CENTRO;15/05/2017;OLEPGR;87.1 a);GRAVE;751;30/11/2017;11/01/2018;SANCI�N
131/2017/40504;CENTRO;14/05/2017;OLEPGR;87.1 a);GRAVE;751;30/11/2017;;
131/2017/40506;CENTRO;14/05/2017;OLEPGR;87.1 a);GRAVE;751;30/11/2017;;
131/2017/40508;CENTRO;14/05/2017;OLEPGR;87.1 a);GRAVE;751;30/11/2017;;
131/2017/40511;CENTRO;15/05/2017;OLEPGR;87.1 a);GRAVE;751;30/11/2017;;
131/2017/40513;CENTRO;21/05/2017;OLEPGR;87.1 a);GRAVE;751;30/11/2017;;
131/2017/40515;CENTRO;14/05/2017;OLEPGR;87.1 a);GRAVE;751;30/11/2017;;
131/2017/40518;CENTRO;15/05/2017;OLEPGR;87.1 a);GRAVE;751;30/11/2017;;
131/2017/40521;CENTRO;02/05/2017;OLEPGR;87.1 a);GRAVE;751;30/11/2017;;
131/2017/40524;CENTRO;01/05/2017;OLEPGR;87.1 a);GRAVE;751;30/11/2017;;
131/2017/40525;CENTRO;02/05/2017;OLEPGR;87.1 a);GRAVE;751;30/11/2017;;
131/2017/40526;CENTRO;02/05/2017;OLEPGR;87.1 a);GRAVE;751;30/11/2017;;
131/2017/40528;CENTRO;02/05/2017;OLEPGR;87.1 a);GRAVE;751;30/11/2017;;
131/2017/40548;CENTRO;14/05/2017;OLEPGR;87.1 a);GRAVE;751;30/11/2017;;
131/2017/40549;CENTRO;14/05/2017;OLEPGR;87.1 a);GRAVE;751;30/11/2017;;
131/2017/40550;CENTRO;14/05/2017;OLEPGR;87.1 a);GRAVE;751;30/11/2017;;
131/2017/40570;CENTRO;14/05/2017;OLEPGR;87.1 a);GRAVE;751;30/11/2017;;
131/2017/40573;CENTRO;14/05/2017;OLEPGR;87.1 a);GRAVE;751;30/11/2017;;
131/2017/40576;CENTRO;14/05/2017;OLEPGR;87.1 a);GRAVE;751;30/11/2017;;
131/2017/40579;CENTRO;14/05/2017;OLEPGR;87.1 a);GRAVE;751;30/11/2017;;
131/2017/41850;CENTRO;03/06/2017;OLEPGR;87.1 a);GRAVE;751;14/12/2017;;
131/2017/41851;CENTRO;11/06/2017;OLEPGR;87.1 a);GRAVE;751;14/12/2017;;
131/2017/41854;CENTRO;04/06/2017;OLEPGR;87.1 a);GRAVE;751;14/12/2017;;
131/2017/41864;CENTRO;04/06/2017;OLEPGR;87.1 a);GRAVE;751;14/12/2017;;
131/2017/41866;CENTRO;11/06/2017;OLEPGR;87.1 a);GRAVE;751;14/12/2017;;
131/2017/41870;CENTRO;11/06/2017;OLEPGR;87.1 a);GRAVE;751;14/12/2017;;
131/2017/41871;CENTRO;02/06/2017;OLEPGR;87.1 a);GRAVE;751;14/12/2017;;
131/2017/41874;CENTRO;03/06/2017;OLEPGR;87.1 a);GRAVE;751;14/12/2017;;
131/2017/41878;CENTRO;07/06/2017;OLEPGR;87.1 a);GRAVE;751;14/12/2017;;
131/2017/41882;CENTRO;03/06/2017;OLEPGR;87.1 a);GRAVE;751;14/12/2017;;
131/2017/41883;CENTRO;03/06/2017;OLEPGR;87.1 a);GRAVE;751;14/12/2017;;
131/2017/41894;CENTRO;21/05/2017;OLEPGR;87.1 a);GRAVE;751;14/12/2017;;
131/2017/41896;CENTRO;04/06/2017;OLEPGR;87.1 a);GRAVE;751;14/12/2017;;
131/2017/41929;CENTRO;01/06/2017;OLEPGR;87.1 a);GRAVE;751;14/12/2017;;
131/2017/41931;CENTRO;19/02/2017;OLEPGR;87.1 a);GRAVE;751;14/12/2017;;
131/2017/41936;CENTRO;01/06/2017;OLEPGR;87.1 a);GRAVE;751;14/12/2017;;
131/2017/41943;CENTRO;02/06/2017;OLEPGR;87.1 a);GRAVE;751;14/12/2017;;
131/2017/41946;CENTRO;10/06/2017;OLEPGR;87.1 a);GRAVE;751;14/12/2017;;
131/2017/41970;CENTRO;17/06/2017;OLEPGR;87.1 a);GRAVE;751;14/12/2017;;
131/2017/41981;CENTRO;10/06/2017;OLEPGR;87.1 a);GRAVE;751;14/12/2017;;
131/2017/41989;CENTRO;04/06/2017;OLEPGR;87.1 a);GRAVE;751;14/12/2017;;
131/2017/41996;CENTRO;04/06/2017;OLEPGR;87.1 a);GRAVE;751;14/12/2017;;
131/2017/42004;CENTRO;04/06/2017;OLEPGR;87.1 a);GRAVE;751;14/12/2017;;
131/2017/42014;CENTRO;04/06/2017;OLEPGR;87.1 a);GRAVE;751;14/12/2017;;
131/2017/42026;CENTRO;05/06/2017;OLEPGR;87.1 a);GRAVE;751;14/12/2017;;
131/2017/42067;CENTRO;03/06/2017;OLEPGR;87.1 a);GRAVE;751;14/12/2017;;
131/2017/42904;CENTRO;16/06/2017;OLEPGR;87.1 a);GRAVE;751;20/12/2017;;
131/2017/42909;CENTRO;04/06/2017;OLEPGR;87.1 a);GRAVE;751;20/12/2017;;
131/2017/42910;CENTRO;17/06/2017;OLEPGR;87.1 a);GRAVE;751;20/12/2017;;
131/2017/42912;CENTRO;17/06/2017;OLEPGR;87.1 a);GRAVE;751;20/12/2017;;
131/2017/42916;CENTRO;16/06/2017;OLEPGR;87.1 a);GRAVE;751;20/12/2017;;
131/2017/42917;CENTRO;17/06/2017;OLEPGR;87.1 a);GRAVE;751;20/12/2017;;
131/2017/42920;CENTRO;03/06/2017;OLEPGR;87.1 a);GRAVE;751;20/12/2017;;
131/2017/42929;CENTRO;04/06/2017;OLEPGR;87.1 a);GRAVE;751;20/12/2017;;
131/2017/42938;CENTRO;04/06/2017;OLEPGR;87.1 a);GRAVE;751;20/12/2017;;
131/2017/42943;CENTRO;01/06/2017;OLEPGR;87.1 a);GRAVE;751;20/12/2017;;
131/2017/42946;CENTRO;04/06/2017;OLEPGR;87.1 a);GRAVE;751;20/12/2017;;
131/2017/42950;CENTRO;03/06/2017;OLEPGR;87.1 a);GRAVE;751;20/12/2017;;
131/2017/42952;CENTRO;04/06/2017;OLEPGR;87.1 a);GRAVE;751;20/12/2017;;
131/2017/42961;CENTRO;22/06/2017;OLEPGR;87.1 a);GRAVE;751;20/12/2017;;
131/2017/42967;CENTRO;04/06/2017;OLEPGR;87.1 a);GRAVE;751;20/12/2017;;
131/2017/42978;CENTRO;18/06/2017;OLEPGR;87.1 a);GRAVE;751;20/12/2017;;
131/2017/42981;CENTRO;04/06/2017;OLEPGR;87.1 a);GRAVE;751;20/12/2017;;
131/2017/42986;CENTRO;04/06/2017;OLEPGR;87.1 a);GRAVE;751;20/12/2017;;
131/2017/42988;CENTRO;18/06/2017;OLEPGR;87.1 a);GRAVE;751;20/12/2017;;
131/2017/42990;CENTRO;04/06/2017;OLEPGR;87.1 a);GRAVE;751;20/12/2017;;
131/2017/42992;CENTRO;04/06/2017;OLEPGR;87.1 a);GRAVE;751;20/12/2017;;
131/2017/42993;CENTRO;18/06/2017;OLEPGR;87.1 a);GRAVE;751;20/12/2017;;
131/2017/42997;CENTRO;10/06/2017;OLEPGR;87.1 a);GRAVE;751;20/12/2017;;
131/2017/42999;CENTRO;02/06/2017;OLEPGR;87.1 a);GRAVE;751;20/12/2017;;
131/2017/43000;CENTRO;04/06/2017;OLEPGR;87.1 a);GRAVE;751;20/12/2017;;
131/2017/43002;CENTRO;20/06/2017;OLEPGR;87.1 a);GRAVE;751;20/12/2017;;
131/2017/43009;CENTRO;04/06/2017;OLEPGR;87.1 a);GRAVE;751;20/12/2017;;
131/2017/43046;CENTRO;20/06/2017;OLEPGR;87.1 a);GRAVE;751;20/12/2017;;
131/2017/43052;CENTRO;17/06/2017;OLEPGR;87.1 a);GRAVE;751;20/12/2017;;
131/2017/43062;CENTRO;17/06/2017;OLEPGR;87.1 a);GRAVE;751;20/12/2017;;
131/2017/43077;CENTRO;18/06/2017;OLEPGR;87.1 a);GRAVE;751;20/12/2017;;
131/2017/43095;CENTRO;03/06/2017;OLEPGR;87.1 a);GRAVE;751;20/12/2017;;
131/2017/43103;CENTRO;03/06/2017;OLEPGR;87.1 a);GRAVE;751;20/12/2017;;
131/2017/43104;CENTRO;03/06/2017;OLEPGR;87.1 a);GRAVE;751;20/12/2017;;
131/2017/43112;CENTRO;03/06/2017;OLEPGR;87.1 a);GRAVE;751;20/12/2017;;
131/2017/43124;CENTRO;03/06/2017;OLEPGR;87.1 a);GRAVE;751;20/12/2017;;
131/2017/43130;CENTRO;04/06/2017;OLEPGR;87.1 a);GRAVE;751;20/12/2017;;
131/2016/33358;CENTRO;20/10/2016;OLEPGR;86.2 b);LEVE;250;02/01/2017;07/06/2017;SANCION
131/2016/36561;CENTRO;18/10/2016;OLEPGR;86.2 c);LEVE;250;08/02/2017;18/07/2017;SANCION
131/2017/00353;CENTRO;17/11/2016;OLEPGR;86.2 e);LEVE;250;10/01/2017;13/09/2017;SANCION
131/2017/00364;CENTRO;16/11/2016;OLEPGR;86.2 e);LEVE;250;10/01/2017;22/09/2017;SANCION
131/2017/00373;CENTRO;16/11/2016;OLEPGR;86.2 e);LEVE;250;10/01/2017;16/05/2017;SANCION
131/2017/00378;CENTRO;16/11/2016;OLEPGR;86.2 e);LEVE;250;10/01/2017;18/05/2017;SANCION
131/2017/00385;CENTRO;15/11/2016;OLEPGR;86.2 e);LEVE;250;10/01/2017;11/09/2017;SANCION
131/2017/00475;CENTRO;14/11/2016;OLEPGR;86.2 e);LEVE;250;10/01/2017;05/05/2017;SANCION
131/2017/00477;CENTRO;14/11/2016;OLEPGR;86.2 e);LEVE;250;10/01/2017;28/06/2017;SANCION
131/2017/00478;CENTRO;14/11/2016;OLEPGR;86.2 e);LEVE;250;10/01/2017;27/06/2017;SANCION
131/2017/00517;CENTRO;29/11/2016;OLEPGR;86.2 c);LEVE;250;11/01/2017;22/06/2017;SANCION
131/2017/00521;CENTRO;30/11/2016;OLEPGR;86.2 c);LEVE;250;11/01/2017;08/06/2017;SANCION
131/2017/00522;CENTRO;30/11/2016;OLEPGR;86.2 c);LEVE;250;11/01/2017;07/06/2017;SANCION
131/2017/00524;CENTRO;18/11/2016;OLEPGR;86.2 c);LEVE;250;11/01/2017;23/06/2017;SANCION
131/2017/00526;CENTRO;16/11/2016;OLEPGR;86.2 c);LEVE;250;11/01/2017;22/06/2017;SANCION
131/2017/00527;CENTRO;03/11/2016;OLEPGR;86.2 c);LEVE;250;11/01/2017;07/06/2017;SANCION
131/2017/00590;CENTRO;02/11/2016;OLEPGR;86.2 c);LEVE;250;11/01/2017;07/06/2017;SANCION
131/2017/00620;CENTRO;14/12/2016;OLEPGR;86.2 c);LEVE;250;11/01/2017;23/06/2017;SANCION
131/2017/01329;CENTRO;01/12/2016;OLEPGR;86.2 b);LEVE;250;01/02/2017;16/07/2017;SANCION
131/2017/01438;CENTRO;30/11/2016;OLEPGR;86.2 e);LEVE;250;17/01/2017;28/04/2017;SANCION
131/2017/01442;CENTRO;29/11/2016;OLEPGR;86.2 e);LEVE;250;17/01/2017;25/08/2017;SANCION
131/2017/01446;CENTRO;28/11/2016;OLEPGR;86.2 e);LEVE;250;17/01/2017;12/05/2017;SANCION
131/2017/01448;CENTRO;27/11/2016;OLEPGR;86.2 e);LEVE;250;17/01/2017;28/07/2017;SANCION
131/2017/01449;CENTRO;27/11/2016;OLEPGR;86.2 e);LEVE;250;17/01/2017;26/06/2017;SANCION
131/2017/01452;CENTRO;26/11/2016;OLEPGR;86.2 e);LEVE;250;17/01/2017;09/05/2017;SANCION
131/2017/01456;CENTRO;26/11/2016;OLEPGR;86.2 e);LEVE;250;17/01/2017;09/05/2017;SANCION
131/2017/01465;CENTRO;26/11/2016;OLEPGR;86.2 e);LEVE;250;17/01/2017;12/07/2017;SANCION
131/2017/01467;CENTRO;25/11/2016;OLEPGR;86.2 e);LEVE;250;17/01/2017;09/05/2017;SANCION
131/2017/01477;CENTRO;24/11/2016;OLEPGR;86.2 e);LEVE;250;17/01/2017;27/06/2017;SANCION
131/2017/01479;CENTRO;22/11/2016;OLEPGR;86.2 e);LEVE;250;17/01/2017;25/08/2017;SANCION
131/2017/02328;CENTRO;21/11/2016;OLEPGR;86.2 e);LEVE;250;24/01/2017;27/06/2017;SANCION
131/2017/02329;CENTRO;15/12/2016;OLEPGR;86.2 c);LEVE;250;24/01/2017;12/06/2017;SANCION
131/2017/02331;CENTRO;21/11/2016;OLEPGR;86.2 e);LEVE;250;24/01/2017;07/08/2017;SANCION
131/2017/02333;CENTRO;13/12/2016;OLEPGR;86.2 c);LEVE;250;24/01/2017;12/06/2017;SANCION
131/2017/02334;CENTRO;20/11/2016;OLEPGR;86.2 e);LEVE;250;24/01/2017;07/06/2017;SANCION
131/2017/02342;CENTRO;01/12/2016;OLEPGR;86.2 c);LEVE;250;24/01/2017;12/06/2017;SANCION
131/2017/02348;CENTRO;13/12/2016;OLEPGR;86.2 c);LEVE;250;24/01/2017;23/06/2017;SANCION
131/2017/02353;CENTRO;06/12/2016;OLEPGR;86.2 e);LEVE;250;24/01/2017;27/04/2017;SANCION
131/2017/02369;CENTRO;02/12/2016;OLEPGR;86.2 e);LEVE;250;24/01/2017;13/07/2017;SANCION
131/2017/02371;CENTRO;01/12/2016;OLEPGR;86.2 e);LEVE;250;24/01/2017;18/05/2017;SANCION
131/2017/02978;CENTRO;06/12/2016;OLEPGR;86.2 e);LEVE;250;01/02/2017;07/06/2017;SANCION
131/2017/03003;CENTRO;18/11/2016;OLEPGR;86.2 e);LEVE;250;01/02/2017;29/06/2017;SANCION
131/2017/03029;CENTRO;16/12/2016;OLEPGR;86.2 e);LEVE;250;01/02/2017;29/06/2017;SANCION
131/2017/03032;CENTRO;15/12/2016;OLEPGR;86.2 e);LEVE;250;01/02/2017;30/06/2017;SANCION
131/2017/03035;CENTRO;18/12/2016;OLEPGR;86.2 e);LEVE;250;01/02/2017;07/06/2017;SANCION
131/2017/03037;CENTRO;11/12/2016;OLEPGR;86.2 e);LEVE;250;01/02/2017;12/05/2017;SANCION
131/2017/03070;CENTRO;10/11/2016;OLEPGR;86.2 e);LEVE;250;01/02/2017;03/07/2017;SANCION
131/2017/03765;CENTRO;21/12/2016;OLEPGR;86.2 e);LEVE;250;07/02/2017;08/06/2017;SANCION
131/2017/03798;CENTRO;31/12/2016;OLEPGR;86.2 e);LEVE;250;07/02/2017;30/06/2017;SANCION
131/2017/04005;CENTRO;21/12/2016;OLEPGR;86.2 c);LEVE;250;08/02/2017;22/06/2017;SANCION
131/2017/04010;CENTRO;21/12/2016;OLEPGR;86.2 c);LEVE;250;08/02/2017;13/07/2017;SANCION
131/2017/04033;CENTRO;22/12/2016;OLEPGR;86.2 c);LEVE;250;08/02/2017;01/08/2017;SANCION
131/2017/04682;CENTRO;26/10/2016;OLEPGR;86.2 c);LEVE;250;01/03/2017;22/06/2017;SANCION
131/2017/04733;CENTRO;10/11/2016;OLEPGR;86.2 e);LEVE;250;14/02/2017;29/11/2017;SANCION
131/2017/04745;CENTRO;10/11/2016;OLEPGR;86.2 e);LEVE;250;14/02/2017;07/06/2017;SANCION
131/2017/04750;CENTRO;09/11/2016;OLEPGR;86.2 e);LEVE;250;14/02/2017;07/08/2017;SANCION
131/2017/04776;CENTRO;08/11/2016;OLEPGR;86.2 e);LEVE;250;14/02/2017;07/06/2017;SANCION
131/2017/04778;CENTRO;02/11/2016;OLEPGR;86.2 e);LEVE;250;14/02/2017;07/06/2017;SANCION
131/2017/04873;CENTRO;02/01/2017;OLEPGR;86.2 e);LEVE;250;15/02/2017;30/06/2017;SANCION
131/2017/04876;CENTRO;02/01/2017;OLEPGR;86.2 e);LEVE;250;15/02/2017;08/06/2017;SANCION
131/2017/04902;CENTRO;04/01/2017;OLEPGR;86.2 e);LEVE;250;15/02/2017;16/06/2017;SANCION
131/2017/04907;CENTRO;05/01/2017;OLEPGR;86.2 e);LEVE;250;15/02/2017;19/06/2017;SANCION
131/2017/04909;CENTRO;05/01/2017;OLEPGR;86.2 e);LEVE;250;15/02/2017;08/06/2017;SANCION
131/2017/04912;CENTRO;06/01/2017;OLEPGR;86.2 e);LEVE;250;15/02/2017;16/06/2017;SANCION
131/2017/04913;CENTRO;06/01/2017;OLEPGR;86.2 e);LEVE;250;15/02/2017;13/09/2017;SANCION
131/2017/05725;CENTRO;09/02/2017;OLEPGR;86.2 c);LEVE;250;01/03/2017;22/06/2017;SANCION
131/2017/05820;CENTRO;08/01/2017;OLEPGR;86.2 e);LEVE;250;23/02/2017;16/06/2017;SANCION
131/2017/05823;CENTRO;16/01/2017;OLEPGR;86.2 e);LEVE;250;23/02/2017;29/06/2017;SANCION
131/2017/05824;CENTRO;09/01/2017;OLEPGR;86.2 e);LEVE;250;23/02/2017;16/06/2017;SANCION
131/2017/05827;CENTRO;17/01/2017;OLEPGR;86.2 e);LEVE;250;23/02/2017;25/08/2017;SANCION
131/2017/05829;CENTRO;10/01/2017;OLEPGR;86.2 e);LEVE;250;23/02/2017;22/06/2017;SANCION
131/2017/05837;CENTRO;16/01/2017;OLEPGR;86.2 e);LEVE;250;23/02/2017;29/06/2017;SANCION
131/2017/05853;CENTRO;18/01/2017;OLEPGR;86.2 e);LEVE;250;23/02/2017;06/11/2017;SANCION
131/2017/05854;CENTRO;19/01/2017;OLEPGR;86.2 e);LEVE;250;23/02/2017;27/06/2017;SANCION
131/2017/05859;CENTRO;16/01/2017;OLEPGR;86.2 e);LEVE;250;23/02/2017;01/08/2017;SANCION
131/2017/05867;CENTRO;11/01/2017;OLEPGR;86.2 e);LEVE;250;23/02/2017;19/06/2017;SANCION
131/2017/05871;CENTRO;12/01/2017;OLEPGR;86.2 e);LEVE;250;23/02/2017;04/07/2017;SANCION
131/2017/05873;CENTRO;13/01/2017;OLEPGR;86.2 e);LEVE;250;23/02/2017;04/07/2017;SANCION
131/2017/05875;CENTRO;17/01/2017;OLEPGR;86.2 e);LEVE;250;23/02/2017;01/08/2017;SANCION
131/2017/05886;CENTRO;14/01/2017;OLEPGR;86.2 e);LEVE;250;23/02/2017;13/07/2017;SANCION
131/2017/05890;CENTRO;15/01/2017;OLEPGR;86.2 e);LEVE;250;23/02/2017;04/08/2017;SANCION
131/2017/05892;CENTRO;15/01/2017;OLEPGR;86.2 e);LEVE;250;23/02/2017;12/07/2017;SANCION
131/2017/06618;CENTRO;10/01/2017;OLEPGR;86.2 c);LEVE;250;01/03/2017;26/09/2017;SANCION
131/2017/06629;CENTRO;17/01/2017;OLEPGR;86.2 c);LEVE;250;01/03/2017;11/09/2017;SANCION
131/2017/06642;CENTRO;18/01/2017;OLEPGR;86.2 c);LEVE;250;01/03/2017;19/07/2017;SANCION
131/2017/06647;CENTRO;26/01/2017;OLEPGR;86.2 c);LEVE;250;01/03/2017;22/06/2017;SANCION
131/2017/06652;CENTRO;25/01/2017;OLEPGR;86.2 c);LEVE;250;01/03/2017;22/06/2017;SANCION
131/2017/06654;CENTRO;30/01/2017;OLEPGR;86.2 c);LEVE;250;01/03/2017;13/07/2017;SANCION
131/2017/06655;CENTRO;10/01/2017;OLEPGR;86.2 c);LEVE;250;01/03/2017;27/06/2017;SANCION
131/2017/06666;CENTRO;10/01/2017;OLEPGR;86.2 c);LEVE;250;01/03/2017;26/09/2017;SANCION
131/2017/06671;CENTRO;10/01/2017;OLEPGR;86.2 c);LEVE;250;01/03/2017;23/06/2017;SANCION
131/2017/06691;CENTRO;03/01/2017;OLEPGR;86.2 c);LEVE;250;01/03/2017;22/06/2017;SANCION
131/2017/06692;CENTRO;03/01/2017;OLEPGR;86.2 c);LEVE;250;01/03/2017;23/06/2017;SANCION
131/2017/07848;CENTRO;26/01/2017;OLEPGR;86.2 c);LEVE;250;08/03/2017;22/06/2017;SANCION
131/2017/07859;CENTRO;28/01/2017;OLEPGR;86.2 c);LEVE;250;08/03/2017;13/09/2017;SANCION
131/2017/07874;CENTRO;30/01/2017;OLEPGR;86.2 c);LEVE;250;08/03/2017;27/07/2017;SANCION
131/2017/07885;CENTRO;01/02/2017;OLEPGR;86.2 c);LEVE;250;08/03/2017;12/07/2017;SANCION
131/2017/07902;CENTRO;01/02/2017;OLEPGR;86.2 c);LEVE;250;08/03/2017;12/07/2017;SANCION
131/2017/07912;CENTRO;01/02/2017;OLEPGR;86.2 c);LEVE;250;08/03/2017;23/06/2017;SANCION
131/2017/07915;CENTRO;01/02/2017;OLEPGR;86.2 c);LEVE;250;08/03/2017;22/06/2017;SANCION
131/2017/07923;CENTRO;03/02/2017;OLEPGR;86.2 c);LEVE;250;08/03/2017;10/07/2017;SANCION
131/2017/07957;CENTRO;07/02/2017;OLEPGR;86.2 c);LEVE ;250;08/03/2017;27/07/2017;SANCION
131/2017/07959;CENTRO;07/02/2017;OLEPGR;86.2 c);LEVE;250;08/03/2017;22/06/2017;SANCION
131/2017/07960;CENTRO;08/02/2017;OLEPGR;86.2 c);LEVE;250;08/03/2017;15/09/2017;SANCION
131/2017/07963;CENTRO;08/02/2017;OLEPGR;86.2 c);LEVE;250;08/03/2017;23/06/2017;SANCION
131/2017/07964;CENTRO;08/02/2017;OLEPGR;86.2 c);LEVE;250;08/03/2017;23/06/2017;SANCION
131/2017/07965;CENTRO;09/02/2017;OLEPGR;86.2 c);LEVE;250;08/03/2017;22/06/2017;SANCION
131/2017/08590;CENTRO;17/01/2017;OLEPGR;86.2 e);LEVE;250;16/03/2017;04/07/2017;SANCION
131/2017/08701;CENTRO;02/02/2017;OLEPGR;86.2 e);LEVE;250;16/03/2017;24/07/2017;SANCION
